Country Name,Year,Indicator,Value
Saudi Arabia,2022,Life Expectancy,77.31
Spain,2022,Life Expectancy,83.13414634
Italy,2022,Life Expectancy,82.7
Singapore,2022,Life Expectancy,82.89512195
Brazil,2022,Life Expectancy,74.872
Slovenia,2022,Life Expectancy,81.28292683
El Salvador,2022,Life Expectancy,71.969
Kosovo,2022,Life Expectancy,77.623
Panama,2022,Life Expectancy,79.324
Uzbekistan,2022,Life Expectancy,72.147
Chile,2022,Life Expectancy,79.176
Bahrain,2022,Life Expectancy,80.992
Lithuania,2022,Life Expectancy,75.64390244
Poland,2022,Life Expectancy,77.15609756
Colombia,2022,Life Expectancy,76.508
Cyprus,2022,Life Expectancy,80.434
Nicaragua,2022,Life Expectancy,74.463
Romania,2022,Life Expectancy,75.15365854
Mauritius,2022,Life Expectancy,73.51463415
Kazakhstan,2022,Life Expectancy,73.503
Estonia,2022,Life Expectancy,77.84390244
Philippines,2022,Life Expectancy,69.472
Hungary,2022,Life Expectancy,75.86829268
Thailand,2022,Life Expectancy,75.291
Argentina,2022,Life Expectancy,75.806
Honduras,2022,Life Expectancy,72.715
Latvia,2022,Life Expectancy,74.27804878
Ecuador,2022,Life Expectancy,76.577
Portugal,2022,Life Expectancy,81.63170732
Jamaica,2022,Life Expectancy,71.481
Japan,2022,Life Expectancy,83.99634146
Peru,2022,Life Expectancy,76.834
Serbia,2022,Life Expectancy,75.23658537
Bolivia,2022,Life Expectancy,67.434
Pakistan,2022,Life Expectancy,67.417
Paraguay,2022,Life Expectancy,72.319
Dominican Republic,2022,Life Expectancy,74.211
Bosnia and Herzegovina,2022,Life Expectancy,76.777
Moldova,2022,Life Expectancy,71.546
Tajikistan,2022,Life Expectancy,71.562
Montenegro,2022,Life Expectancy,76.18780488
Greece,2022,Life Expectancy,80.78780488
Croatia,2022,Life Expectancy,77.57560976
Mongolia,2022,Life Expectancy,71.90073171
Malaysia,2022,Life Expectancy,75.444
Indonesia,2022,Life Expectancy,70.925
Benin,2022,Life Expectancy,60.475
Ghana,2022,Life Expectancy,65.246
Nepal,2022,Life Expectancy,70.087
China,2022,Life Expectancy,78.202
Bulgaria,2022,Life Expectancy,74.16097561
Morocco,2022,Life Expectancy,75.161
Cameroon,2022,Life Expectancy,62.443
Algeria,2022,Life Expectancy,76.129
Senegal,2022,Life Expectancy,67.788
Guinea,2022,Life Expectancy,60.432
Albania,2022,Life Expectancy,78.769
Cambodia,2022,Life Expectancy,70.528
Bangladesh,2022,Life Expectancy,74.265
Gabon,2022,Life Expectancy,67.713
South Africa,2022,Life Expectancy,65.454
Iraq,2022,Life Expectancy,72.037
Lebanon,2022,Life Expectancy,78.003
Burkina Faso,2022,Life Expectancy,60.7
Mali,2022,Life Expectancy,60.035
Nigeria,2022,Life Expectancy,54.079
Armenia,2022,Life Expectancy,74.76585366
Georgia,2022,Life Expectancy,74.141
Jordan,2022,Life Expectancy,77.088
Mozambique,2022,Life Expectancy,63.011
Kenya,2022,Life Expectancy,63.549
Namibia,2022,Life Expectancy,64.19
Ukraine,2022,Life Expectancy,72.658
Uganda,2022,Life Expectancy,67.675
Tunisia,2022,Life Expectancy,76.05
Sri Lanka,2022,Life Expectancy,77.3
Myanmar,2022,Life Expectancy,66.506
Togo,2022,Life Expectancy,62.29
Ethiopia,2022,Life Expectancy,66.897
Sierra Leone,2022,Life Expectancy,61.275
Zambia,2022,Life Expectancy,65.279
India,2022,Life Expectancy,71.698
Malawi,2022,Life Expectancy,66.037
Tanzania,2022,Life Expectancy,66.879
Zimbabwe,2022,Life Expectancy,62.36
Afghanistan,2022,Life Expectancy,65.617
Finland,2023,Life Expectancy,81.68536585
Denmark,2023,Life Expectancy,81.85365854
Switzerland,2023,Life Expectancy,84.05609756
Iceland,2023,Life Expectancy,82.60731707
Norway,2023,Life Expectancy,83.11219512
Netherlands,2023,Life Expectancy,81.91463415
Sweden,2023,Life Expectancy,83.3097561
New Zealand,2023,Life Expectancy,83.00487805
Austria,2023,Life Expectancy,81.54146341
Canada,2023,Life Expectancy,81.64658537
Australia,2023,Life Expectancy,83.05121951
United Kingdom,2023,Life Expectancy,81.23809756
Israel,2023,Life Expectancy,83.19512195
Costa Rica,2023,Life Expectancy,80.799
Ireland,2023,Life Expectancy,82.86097561
Germany,2023,Life Expectancy,80.54146341
United States,2023,Life Expectancy,78.38536585
Belgium,2023,Life Expectancy,82.39756098
United Arab Emirates,2023,Life Expectancy,82.909
Malta,2023,Life Expectancy,83.50731707
France,2023,Life Expectancy,82.92926829
Mexico,2023,Life Expectancy,75.069
Uruguay,2023,Life Expectancy,78.138
Saudi Arabia,2023,Life Expectancy,78.732
Spain,2023,Life Expectancy,83.88292683
Italy,2023,Life Expectancy,83.7
Singapore,2023,Life Expectancy,82.89512195
Brazil,2023,Life Expectancy,75.848
Slovenia,2023,Life Expectancy,81.97804878
El Salvador,2023,Life Expectancy,72.099
Kosovo,2023,Life Expectancy,78.033
Panama,2023,Life Expectancy,79.594
Uzbekistan,2023,Life Expectancy,72.388
Chile,2023,Life Expectancy,81.167
Bahrain,2023,Life Expectancy,81.284
Lithuania,2023,Life Expectancy,76.98780488
Poland,2023,Life Expectancy,78.50731707
Colombia,2023,Life Expectancy,77.725
Cyprus,2023,Life Expectancy,81.648
Nicaragua,2023,Life Expectancy,74.947
Romania,2023,Life Expectancy,76.60731707
Mauritius,2023,Life Expectancy,73.41219512
Kazakhstan,2023,Life Expectancy,74.402
Estonia,2023,Life Expectancy,78.4902439
Philippines,2023,Life Expectancy,69.833
Hungary,2023,Life Expectancy,76.77073171
Thailand,2023,Life Expectancy,76.412
Argentina,2023,Life Expectancy,77.395
Honduras,2023,Life Expectancy,72.884
Latvia,2023,Life Expectancy,75.67804878
Ecuador,2023,Life Expectancy,77.392
Portugal,2023,Life Expectancy,82.2804878
Jamaica,2023,Life Expectancy,71.479
Japan,2023,Life Expectancy,84.04121951
Peru,2023,Life Expectancy,77.74
Serbia,2023,Life Expectancy,76.22097561
Bolivia,2023,Life Expectancy,68.581
Pakistan,2023,Life Expectancy,67.649
Paraguay,2023,Life Expectancy,73.844
Dominican Republic,2023,Life Expectancy,73.72
Bosnia and Herzegovina,2023,Life Expectancy,77.85
Moldova,2023,Life Expectancy,71.198
Tajikistan,2023,Life Expectancy,71.79
Montenegro,2023,Life Expectancy,77.58780488
Greece,2023,Life Expectancy,81.53658537
Croatia,2023,Life Expectancy,78.47317073
Mongolia,2023,Life Expectancy,72.12243902
Malaysia,2023,Life Expectancy,76.657
Indonesia,2023,Life Expectancy,71.146
Benin,2023,Life Expectancy,60.774
Ghana,2023,Life Expectancy,65.498
Nepal,2023,Life Expectancy,70.354
China,2023,Life Expectancy,77.953
Bulgaria,2023,Life Expectancy,75.70731707
Morocco,2023,Life Expectancy,75.313
Cameroon,2023,Life Expectancy,63.7
Algeria,2023,Life Expectancy,76.261
Senegal,2023,Life Expectancy,68.683
Guinea,2023,Life Expectancy,60.74
Albania,2023,Life Expectancy,79.602
Cambodia,2023,Life Expectancy,70.668
Bangladesh,2023,Life Expectancy,74.672
Gabon,2023,Life Expectancy,68.337
South Africa,2023,Life Expectancy,66.139
Iraq,2023,Life Expectancy,72.324
Lebanon,2023,Life Expectancy,77.817
Burkina Faso,2023,Life Expectancy,61.092
Mali,2023,Life Expectancy,60.439
Nigeria,2023,Life Expectancy,54.462
Armenia,2023,Life Expectancy,77.46585366
Georgia,2023,Life Expectancy,74.496
Jordan,2023,Life Expectancy,77.814
Mozambique,2023,Life Expectancy,63.611
Kenya,2023,Life Expectancy,63.646
Namibia,2023,Life Expectancy,67.385
Ukraine,2023,Life Expectancy,73.422
Uganda,2023,Life Expectancy,68.252
Tunisia,2023,Life Expectancy,76.508
Sri Lanka,2023,Life Expectancy,77.483
Myanmar,2023,Life Expectancy,66.889
Togo,2023,Life Expectancy,62.739
Ethiopia,2023,Life Expectancy,67.315
Sierra Leone,2023,Life Expectancy,61.786
Zambia,2023,Life Expectancy,66.349
India,2023,Life Expectancy,72.003
Malawi,2023,Life Expectancy,67.353
Tanzania,2023,Life Expectancy,66.995
Zimbabwe,2023,Life Expectancy,62.775
Afghanistan,2023,Life Expectancy,66.035
Finland,2020,Population in Urban Areas,23.59780908
Denmark,2020,Population in Urban Areas,23.09023693
Switzerland,2020,Population in Urban Areas,16.15338069
Iceland,2020,Population in Urban Areas,0.0
Norway,2020,Population in Urban Areas,19.35835746
Netherlands,2020,Population in Urban Areas,12.37851102
Sweden,2020,Population in Urban Areas,15.77058142
New Zealand,2020,Population in Urban Areas,31.56190327
Austria,2020,Population in Urban Areas,21.64375278
Canada,2020,Population in Urban Areas,45.75532787
Australia,2020,Population in Urban Areas,61.12562832
United Kingdom,2020,Population in Urban Areas,27.27429582
Israel,2020,Population in Urban Areas,57.82803225
Costa Rica,2020,Population in Urban Areas,27.8017488
Ireland,2020,Population in Urban Areas,24.36985428
Germany,2020,Population in Urban Areas,9.630831067
United States,2020,Population in Urban Areas,46.40226702
Belgium,2020,Population in Urban Areas,27.06791047
United Arab Emirates,2020,Population in Urban Areas,64.31001555
Malta,2020,Population in Urban Areas,0.0
France,2020,Population in Urban Areas,22.79225741
Mexico,2020,Population in Urban Areas,41.53961748
Uruguay,2020,Population in Urban Areas,51.55647244
Saudi Arabia,2020,Population in Urban Areas,52.69005223
Spain,2020,Population in Urban Areas,25.76692867
Italy,2020,Population in Urban Areas,19.1394228
Singapore,2020,Population in Urban Areas,100.0
Brazil,2020,Population in Urban Areas,43.05981905
Slovenia,2020,Population in Urban Areas,0.0
El Salvador,2020,Population in Urban Areas,17.73574973
Kosovo,2020,Population in Urban Areas,0.0
Panama,2020,Population in Urban Areas,43.33048934
Uzbekistan,2020,Population in Urban Areas,7.495245393
Chile,2020,Population in Urban Areas,34.93549304
Bahrain,2020,Population in Urban Areas,0.0
Lithuania,2020,Population in Urban Areas,0.0
Poland,2020,Population in Urban Areas,4.753339851
Colombia,2020,Population in Urban Areas,44.2970439
Cyprus,2020,Population in Urban Areas,0.0
Nicaragua,2020,Population in Urban Areas,16.20190009
Romania,2020,Population in Urban Areas,9.360101738
Mauritius,2020,Population in Urban Areas,0.0
Kazakhstan,2020,Population in Urban Areas,15.71556623
Estonia,2020,Population in Urban Areas,0.0
Philippines,2020,Population in Urban Areas,14.0513244
Hungary,2020,Population in Urban Areas,18.28331327
Thailand,2020,Population in Urban Areas,20.11680132
Argentina,2020,Population in Urban Areas,42.99529795
Honduras,2020,Population in Urban Areas,14.27012226
Latvia,2020,Population in Urban Areas,0.0
Ecuador,2020,Population in Urban Areas,27.74400414
Portugal,2020,Population in Urban Areas,41.46637285
Jamaica,2020,Population in Urban Areas,0.0
Japan,2020,Population in Urban Areas,64.66119625
Peru,2020,Population in Urban Areas,32.64205799
Serbia,2020,Population in Urban Areas,20.2625521
Bolivia,2020,Population in Urban Areas,41.25142737
Pakistan,2020,Population in Urban Areas,19.13229998
Paraguay,2020,Population in Urban Areas,50.52534632
Dominican Republic,2020,Population in Urban Areas,30.13893153
Bosnia and Herzegovina,2020,Population in Urban Areas,0.0
Moldova,2020,Population in Urban Areas,0.0
Tajikistan,2020,Population in Urban Areas,0.0
Montenegro,2020,Population in Urban Areas,0.0
Greece,2020,Population in Urban Areas,29.4744667
Croatia,2020,Population in Urban Areas,0.0
Mongolia,2020,Population in Urban Areas,47.61830053
Malaysia,2020,Population in Urban Areas,23.59673738
Indonesia,2020,Population in Urban Areas,13.56112627
Benin,2020,Population in Urban Areas,0.0
Ghana,2020,Population in Urban Areas,18.38341104
Nepal,2020,Population in Urban Areas,4.91433678
China,2020,Population in Urban Areas,29.03499809
Bulgaria,2020,Population in Urban Areas,19.55468549
Morocco,2020,Population in Urban Areas,22.02907331
Cameroon,2020,Population in Urban Areas,29.20822212
Algeria,2020,Population in Urban Areas,6.284127155
Senegal,2020,Population in Urban Areas,18.7051107
Guinea,2020,Population in Urban Areas,14.49589015
Albania,2020,Population in Urban Areas,0.0
Cambodia,2020,Population in Urban Areas,12.42270922
Bangladesh,2020,Population in Urban Areas,15.650026
Gabon,2020,Population in Urban Areas,0.0
South Africa,2020,Population in Urban Areas,35.12458336
Iraq,2020,Population in Urban Areas,24.04372812
Lebanon,2020,Population in Urban Areas,42.51588542
Burkina Faso,2020,Population in Urban Areas,12.9446023
Mali,2020,Population in Urban Areas,12.05538257
Nigeria,2020,Population in Urban Areas,16.21044116
Armenia,2020,Population in Urban Areas,36.67989195
Georgia,2020,Population in Urban Areas,28.95286667
Jordan,2020,Population in Urban Areas,19.77218518
Mozambique,2020,Population in Urban Areas,9.148881057
Kenya,2020,Population in Urban Areas,11.54952874
Namibia,2020,Population in Urban Areas,0.0
Ukraine,2020,Population in Urban Areas,12.14518196
Uganda,2020,Population in Urban Areas,7.419197703
Tunisia,2020,Population in Urban Areas,19.75271205
Sri Lanka,2020,Population in Urban Areas,0.0
Myanmar,2020,Population in Urban Areas,12.76838567
Togo,2020,Population in Urban Areas,21.08347213
Ethiopia,2020,Population in Urban Areas,4.03110737
Sierra Leone,2020,Population in Urban Areas,15.18977807
Zambia,2020,Population in Urban Areas,14.55519968
India,2020,Population in Urban Areas,15.66287006
Malawi,2020,Population in Urban Areas,5.742430795
Tanzania,2020,Population in Urban Areas,12.82880277
Zimbabwe,2020,Population in Urban Areas,9.853358896
Afghanistan,2020,Population in Urban Areas,10.80532972
Finland,2021,Population in Urban Areas,23.76381448
Denmark,2021,Population in Urban Areas,23.19736959
Switzerland,2021,Population in Urban Areas,16.17053893
Iceland,2021,Population in Urban Areas,0.0
Norway,2021,Population in Urban Areas,19.52880007
Netherlands,2021,Population in Urban Areas,12.37392663
Sweden,2021,Population in Urban Areas,15.90438805
New Zealand,2021,Population in Urban Areas,31.89192573
Austria,2021,Population in Urban Areas,21.71677183
Canada,2021,Population in Urban Areas,45.99396849
Australia,2021,Population in Urban Areas,61.9236242
United Kingdom,2021,Population in Urban Areas,27.44645288
Israel,2021,Population in Urban Areas,57.8222144
Costa Rica,2021,Population in Urban Areas,28.07384128
Ireland,2021,Population in Urban Areas,24.30158191
Germany,2021,Population in Urban Areas,9.661285956
United States,2021,Population in Urban Areas,46.7228266
Belgium,2021,Population in Urban Areas,27.12970911
United Arab Emirates,2021,Population in Urban Areas,64.43702408
Malta,2021,Population in Urban Areas,0.0
France,2021,Population in Urban Areas,22.83804986
Mexico,2021,Population in Urban Areas,41.80115954
Uruguay,2021,Population in Urban Areas,51.81230579
Saudi Arabia,2021,Population in Urban Areas,55.09193087
Spain,2021,Population in Urban Areas,25.91141004
Italy,2021,Population in Urban Areas,19.28011372
Singapore,2021,Population in Urban Areas,100.0
Brazil,2021,Population in Urban Areas,43.33583851
Slovenia,2021,Population in Urban Areas,0.0
El Salvador,2021,Population in Urban Areas,17.70050491
Kosovo,2021,Population in Urban Areas,0.0
Panama,2021,Population in Urban Areas,43.70319913
Uzbekistan,2021,Population in Urban Areas,7.43248918
Chile,2021,Population in Urban Areas,35.0096529
Bahrain,2021,Population in Urban Areas,0.0
Lithuania,2021,Population in Urban Areas,0.0
Poland,2021,Population in Urban Areas,4.839222706
Colombia,2021,Population in Urban Areas,44.40370044
Cyprus,2021,Population in Urban Areas,0.0
Nicaragua,2021,Population in Urban Areas,16.14588138
Romania,2021,Population in Urban Areas,9.383131806
Mauritius,2021,Population in Urban Areas,0.0
Kazakhstan,2021,Population in Urban Areas,15.90090725
Estonia,2021,Population in Urban Areas,0.0
Philippines,2021,Population in Urban Areas,14.1687351
Hungary,2021,Population in Urban Areas,18.39764833
Thailand,2021,Population in Urban Areas,20.42022001
Argentina,2021,Population in Urban Areas,43.22729196
Honduras,2021,Population in Urban Areas,14.43457487
Latvia,2021,Population in Urban Areas,0.0
Ecuador,2021,Population in Urban Areas,27.95716024
Portugal,2021,Population in Urban Areas,41.38295635
Jamaica,2021,Population in Urban Areas,0.0
Japan,2021,Population in Urban Areas,64.88238178
Peru,2021,Population in Urban Areas,32.82300558
Serbia,2021,Population in Urban Areas,20.51096187
Bolivia,2021,Population in Urban Areas,41.60960212
Pakistan,2021,Population in Urban Areas,19.28357318
Paraguay,2021,Population in Urban Areas,50.78121751
Dominican Republic,2021,Population in Urban Areas,30.46537791
Bosnia and Herzegovina,2021,Population in Urban Areas,0.0
Moldova,2021,Population in Urban Areas,0.0
Tajikistan,2021,Population in Urban Areas,0.0
Montenegro,2021,Population in Urban Areas,0.0
Greece,2021,Population in Urban Areas,29.83435749
Croatia,2021,Population in Urban Areas,0.0
Mongolia,2021,Population in Urban Areas,47.73101724
Malaysia,2021,Population in Urban Areas,23.95032506
Indonesia,2021,Population in Urban Areas,13.74032321
Benin,2021,Population in Urban Areas,0.0
Ghana,2021,Population in Urban Areas,18.59548047
Nepal,2021,Population in Urban Areas,4.993609841
China,2021,Population in Urban Areas,29.76998435
Bulgaria,2021,Population in Urban Areas,19.73646217
Morocco,2021,Population in Urban Areas,22.14694786
Cameroon,2021,Population in Urban Areas,29.564577
Algeria,2021,Population in Urban Areas,6.275891483
Senegal,2021,Population in Urban Areas,18.75515327
Guinea,2021,Population in Urban Areas,14.52268052
Albania,2021,Population in Urban Areas,0.0
Cambodia,2021,Population in Urban Areas,12.62844635
Bangladesh,2021,Population in Urban Areas,16.02888267
Gabon,2021,Population in Urban Areas,0.0
South Africa,2021,Population in Urban Areas,35.2906429
Iraq,2021,Population in Urban Areas,24.11782432
Lebanon,2021,Population in Urban Areas,42.57707338
Burkina Faso,2021,Population in Urban Areas,13.25113344
Mali,2021,Population in Urban Areas,12.11878529
Nigeria,2021,Population in Urban Areas,16.4564053
Armenia,2021,Population in Urban Areas,36.76808561
Georgia,2021,Population in Urban Areas,29.09030607
Jordan,2021,Population in Urban Areas,19.71878548
Mozambique,2021,Population in Urban Areas,9.051223989
Kenya,2021,Population in Urban Areas,11.768514
Namibia,2021,Population in Urban Areas,0.0
Ukraine,2021,Population in Urban Areas,12.26922316
Uganda,2021,Population in Urban Areas,7.557045784
Tunisia,2021,Population in Urban Areas,19.94153356
Sri Lanka,2021,Population in Urban Areas,0.0
Myanmar,2021,Population in Urban Areas,12.90761016
Togo,2021,Population in Urban Areas,21.11189441
Ethiopia,2021,Population in Urban Areas,4.098233066
Sierra Leone,2021,Population in Urban Areas,15.27468552
Zambia,2021,Population in Urban Areas,14.82376687
India,2021,Population in Urban Areas,15.93027679
Malawi,2021,Population in Urban Areas,5.840549366
Tanzania,2021,Population in Urban Areas,13.09700627
Zimbabwe,2021,Population in Urban Areas,9.760103208
Afghanistan,2021,Population in Urban Areas,10.83931336
Finland,2022,Population in Urban Areas,23.89734825
Denmark,2022,Population in Urban Areas,23.21061176
Switzerland,2022,Population in Urban Areas,16.17416847
Iceland,2022,Population in Urban Areas,0.0
Norway,2022,Population in Urban Areas,19.62684761
Netherlands,2022,Population in Urban Areas,12.31893801
Sweden,2022,Population in Urban Areas,16.01086532
New Zealand,2022,Population in Urban Areas,32.29057474
Austria,2022,Population in Urban Areas,21.6772318
Canada,2022,Population in Urban Areas,45.64991558
Australia,2022,Population in Urban Areas,61.99539724
United Kingdom,2022,Population in Urban Areas,27.45495681
Israel,2022,Population in Urban Areas,57.62525765
Costa Rica,2022,Population in Urban Areas,28.36266533
Ireland,2022,Population in Urban Areas,24.09366034
Germany,2022,Population in Urban Areas,9.620804128
United States,2022,Population in Urban Areas,46.85815889
Belgium,2022,Population in Urban Areas,27.07359714
United Arab Emirates,2022,Population in Urban Areas,62.43087205
Malta,2022,Population in Urban Areas,0.0
France,2022,Population in Urban Areas,22.89502177
Mexico,2022,Population in Urban Areas,42.03956428
Uruguay,2022,Population in Urban Areas,52.11702571
Saudi Arabia,2022,Population in Urban Areas,53.71749082
Spain,2022,Population in Urban Areas,25.89043358
Italy,2022,Population in Urban Areas,19.36147943
Singapore,2022,Population in Urban Areas,100.0
Brazil,2022,Population in Urban Areas,43.62212584
Slovenia,2022,Population in Urban Areas,0.0
El Salvador,2022,Population in Urban Areas,17.68510485
Kosovo,2022,Population in Urban Areas,0.0
Panama,2022,Population in Urban Areas,44.03687716
Uzbekistan,2022,Population in Urban Areas,7.366442414
Chile,2022,Population in Urban Areas,35.06841086
